onet_soc_code,title,element_id,element_name,scale_id,scale_name,category,category_description,share_pct,date,domain_source,data_source
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",17.26,08/2026,Incumbent,O*NET
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",10.72,08/2026,Incumbent,O*NET
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",8.96,08/2026,Incumbent,O*NET
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",13.92,08/2026,Incumbent,O*NET
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",0.0,08/2026,Incumbent,O*NET
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),9,Over 10 years,0.0,08/2026,Incumbent,O*NET
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),1,,18.54,07/2016,Incumbent,O*NET
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),2,Up to and including 1 month,7.15,07/2016,Incumbent,O*NET
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),3,"Over 1 month, up to and including 3 months",0.66,07/2016,Incumbent,O*NET
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),4,"Over 3 months, up to and including 6 months",14.65,07/2016,Incumbent,O*NET
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),5,"Over 6 months, up to and including 1 year",9.94,07/2016,Incumbent,O*NET
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),6,"Over 1 year, up to and including 2 years",22.94,07/2016,Incumbent,O*NET
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),7,"Over 2 years, up to and including 4 years",21.51,07/2016,Incumbent,O*NET
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),8,"Over 4 years, up to and including 6 years",0.71,07/2016,Incumbent,O*NET
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),9,"Over 6 years, up to and including 8 years",0.0,07/2016,Incumbent,O*NET
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),10,"Over 8 years, up to and including 10 years",3.89,07/2016,Incumbent,O*NET
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),11,Over 10 years,0.0,07/2016,Incumbent,O*NET
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),1,,34.43,07/2016,Incumbent,O*NET
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),2,Up to and including 1 month,15.12,07/2016,Incumbent,O*NET
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",1.04,07/2016,Incumbent,O*NET
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",31.37,07/2016,Incumbent,O*NET
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",0.71,07/2016,Incumbent,O*NET
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",7.74,07/2016,Incumbent,O*NET
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",5.69,07/2016,Incumbent,O*NET
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",3.89,07/2016,Incumbent,O*NET
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),9,Over 10 years,0.0,07/2016,Incumbent,O*NET
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),1,None or short demonstration,0.99,07/2016,Incumbent,O*NET
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),2,"Anything beyond short demonstration, up to and including 1 month",24.03,07/2016,Incumbent,O*NET
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",7.19,07/2016,Incumbent,O*NET
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",40.47,07/2016,Incumbent,O*NET
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",15.81,07/2016,Incumbent,O*NET
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",6.41,07/2016,Incumbent,O*NET
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",1.21,07/2016,Incumbent,O*NET
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",3.89,07/2016,Incumbent,O*NET
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),9,Over 10 years,0.0,07/2016,Incumbent,O*NET
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),1,,28.84,07/2015,Incumbent,O*NET
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),2,Up to and including 1 month,10.86,07/2015,Incumbent,O*NET
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),3,"Over 1 month, up to and including 3 months",6.72,07/2015,Incumbent,O*NET
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),4,"Over 3 months, up to and including 6 months",15.56,07/2015,Incumbent,O*NET
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),5,"Over 6 months, up to and including 1 year",3.9,07/2015,Incumbent,O*NET
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),6,"Over 1 year, up to and including 2 years",18.72,07/2015,Incumbent,O*NET
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),7,"Over 2 years, up to and including 4 years",2.81,07/2015,Incumbent,O*NET
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),8,"Over 4 years, up to and including 6 years",10.76,07/2015,Incumbent,O*NET
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),9,"Over 6 years, up to and including 8 years",1.84,07/2015,Incumbent,O*NET
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),10,"Over 8 years, up to and including 10 years",0.0,07/2015,Incumbent,O*NET
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),11,Over 10 years,0.0,07/2015,Incumbent,O*NET
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),1,,0.0,07/2015,Incumbent,O*NET
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),2,Up to and including 1 month,29.6,07/2015,Incumbent,O*NET
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",26.33,07/2015,Incumbent,O*NET
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",17.03,07/2015,Incumbent,O*NET
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",6.84,07/2015,Incumbent,O*NET
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",15.56,07/2015,Incumbent,O*NET
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",1.84,07/2015,Incumbent,O*NET
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",2.81,07/2015,Incumbent,O*NET
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),9,Over 10 years,0.0,07/2015,Incumbent,O*NET
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),1,None or short demonstration,0.0,07/2015,Incumbent,O*NET
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),2,"Anything beyond short demonstration, up to and including 1 month",22.47,07/2015,Incumbent,O*NET
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",32.58,07/2015,Incumbent,O*NET
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",12.3,07/2015,Incumbent,O*NET
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",24.11,07/2015,Incumbent,O*NET
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",4.77,07/2015,Incumbent,O*NET
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",3.78,07/2015,Incumbent,O*NET
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",0.0,07/2015,Incumbent,O*NET
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),9,Over 10 years,0.0,07/2015,Incumbent,O*NET
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),1,,43.9,08/2020,Incumbent,O*NET
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),2,Up to and including 1 month,0.0,08/2020,Incumbent,O*NET
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),3,"Over 1 month, up to and including 3 months",13.72,08/2020,Incumbent,O*NET
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),4,"Over 3 months, up to and including 6 months",0.0,08/2020,Incumbent,O*NET
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),5,"Over 6 months, up to and including 1 year",0.66,08/2020,Incumbent,O*NET
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),6,"Over 1 year, up to and including 2 years",10.87,08/2020,Incumbent,O*NET
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),7,"Over 2 years, up to and including 4 years",19.99,08/2020,Incumbent,O*NET
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),8,"Over 4 years, up to and including 6 years",9.55,08/2020,Incumbent,O*NET
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),9,"Over 6 years, up to and including 8 years",0.0,08/2020,Incumbent,O*NET
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),10,"Over 8 years, up to and including 10 years",0.66,08/2020,Incumbent,O*NET
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),11,Over 10 years,0.66,08/2020,Incumbent,O*NET
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),1,,0.0,08/2020,Incumbent,O*NET
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),2,Up to and including 1 month,31.5,08/2020,Incumbent,O*NET
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",15.64,08/2020,Incumbent,O*NET
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",31.13,08/2020,Incumbent,O*NET
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",3.3,08/2020,Incumbent,O*NET
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",0.0,08/2020,Incumbent,O*NET
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",8.89,08/2020,Incumbent,O*NET
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",8.89,08/2020,Incumbent,O*NET
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),9,Over 10 years,0.66,08/2020,Incumbent,O*NET
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),1,None or short demonstration,0.0,08/2020,Incumbent,O*NET
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),2,"Anything beyond short demonstration, up to and including 1 month",22.61,08/2020,Incumbent,O*NET
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",26.17,08/2020,Incumbent,O*NET
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",23.63,08/2020,Incumbent,O*NET
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",9.15,08/2020,Incumbent,O*NET
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",0.66,08/2020,Incumbent,O*NET
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",8.89,08/2020,Incumbent,O*NET
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",8.89,08/2020,Incumbent,O*NET
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),9,Over 10 years,0.0,08/2020,Incumbent,O*NET
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),1,,21.06,08/2025,Incumbent,O*NET
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),2,Up to and including 1 month,1.77,08/2025,Incumbent,O*NET
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),3,"Over 1 month, up to and including 3 months",0.0,08/2025,Incumbent,O*NET
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),4,"Over 3 months, up to and including 6 months",0.0,08/2025,Incumbent,O*NET
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),5,"Over 6 months, up to and including 1 year",10.15,08/2025,Incumbent,O*NET
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),6,"Over 1 year, up to and including 2 years",12.82,08/2025,Incumbent,O*NET
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),7,"Over 2 years, up to and including 4 years",12.81,08/2025,Incumbent,O*NET
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),8,"Over 4 years, up to and including 6 years",25.64,08/2025,Incumbent,O*NET
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),9,"Over 6 years, up to and including 8 years",8.5,08/2025,Incumbent,O*NET
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),10,"Over 8 years, up to and including 10 years",5.64,08/2025,Incumbent,O*NET
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),11,Over 10 years,1.62,08/2025,Incumbent,O*NET
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),1,,10.14,08/2025,Incumbent,O*NET
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),2,Up to and including 1 month,0.0,08/2025,Incumbent,O*NET
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",3.24,08/2025,Incumbent,O*NET
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",13.54,08/2025,Incumbent,O*NET
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",16.4,08/2025,Incumbent,O*NET
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",28.01,08/2025,Incumbent,O*NET
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",13.78,08/2025,Incumbent,O*NET
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",14.88,08/2025,Incumbent,O*NET
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),9,Over 10 years,0.0,08/2025,Incumbent,O*NET
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),1,None or short demonstration,0.0,08/2025,Incumbent,O*NET
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),2,"Anything beyond short demonstration, up to and including 1 month",1.62,08/2025,Incumbent,O*NET
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",9.02,08/2025,Incumbent,O*NET
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",11.78,08/2025,Incumbent,O*NET
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",10.75,08/2025,Incumbent,O*NET
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",29.28,08/2025,Incumbent,O*NET
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",21.04,08/2025,Incumbent,O*NET
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",16.5,08/2025,Incumbent,O*NET
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),9,Over 10 years,0.0,08/2025,Incumbent,O*NET
51-9071.06,Gem and Diamond Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),1,,5.03,08/2026,Incumbent,O*NET
51-9071.06,Gem and Diamond Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),6,"Over 1 year, up to and including 2 years",58.98,08/2026,Incumbent,O*NET
51-9071.06,Gem and Diamond Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),7,"Over 2 years, up to and including 4 years",18.82,08/2026,Incumbent,O*NET
51-9071.06,Gem and Diamond Workers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),8,"Over 4 years, up to and including 6 years",17.17,08/2026,Incumbent,O*NET
51-9071.06,Gem and Diamond Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),1,,14.36,08/2026,Incumbent,O*NET
51-9071.06,Gem and Diamond Workers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),2,Up to and including 1 month,17.17,08/2026,Incumbent,O*NET
