anzsco_code,anzsco_title,state,date,vacancies
2723,Psychologists,WA,2026-07-01,65.33333
2724,Social Professionals,WA,2026-07-01,33.33333
2725,Social Workers,WA,2026-07-01,130
2726,"Welfare, Recreation and Community Arts Workers",WA,2026-07-01,204.66667
3111,Agricultural Technicians,WA,2026-07-01,8.33333
3112,Medical Technicians,WA,2026-07-01,50.66667
3113,Primary Products Inspectors,WA,2026-07-01,1
3114,Science Technicians,WA,2026-07-01,44
3121,"Architectural, Building and Surveying Technicians",WA,2026-07-01,329
3122,Civil Engineering Draftspersons and Technicians,WA,2026-07-01,45.33333
3123,Electrical Engineering Draftspersons and Technicians,WA,2026-07-01,44.33333
3124,Electronic Engineering Draftspersons and Technicians,WA,2026-07-01,9
3125,Mechanical Engineering Draftspersons and Technicians,WA,2026-07-01,46.33333
3126,Safety Inspectors,WA,2026-07-01,24.33333
3129,Other Building and Engineering Technicians,WA,2026-07-01,225.33333
3131,ICT Support Technicians,WA,2026-07-01,89.66667
3132,Telecommunications Technical Specialists,WA,2026-07-01,5.66667
3211,Automotive Electricians,WA,2026-07-01,124.33333
3212,Motor Mechanics,WA,2026-07-01,730.66667
3221,"Metal Casting, Forging and Finishing Trades Workers",WA,2026-07-01,1.66667
3222,Sheetmetal Trades Workers,WA,2026-07-01,78.66667
3223,Structural Steel and Welding Trades Workers,WA,2026-07-01,444.33333
3231,Aircraft Maintenance Engineers,WA,2026-07-01,26.66667
3232,Metal Fitters and Machinists,WA,2026-07-01,850.33333
3233,Precision Metal Trades Workers,WA,2026-07-01,5.66667
3234,Toolmakers and Engineering Patternmakers,WA,2026-07-01,0.66667
3241,Panelbeaters,WA,2026-07-01,27
3242,Vehicle Body Builders and Trimmers,WA,2026-07-01,10
3243,Vehicle Painters,WA,2026-07-01,8
3311,Bricklayers and Stonemasons,WA,2026-07-01,22
3312,Carpenters and Joiners,WA,2026-07-01,153.33333
3321,Floor Finishers,WA,2026-07-01,7
3322,Painting Trades Workers,WA,2026-07-01,152
3331,Glaziers,WA,2026-07-01,24.33333
3332,Plasterers,WA,2026-07-01,12.66667
3333,Roof Tilers,WA,2026-07-01,11
3334,Wall and Floor Tilers,WA,2026-07-01,17
3341,Plumbers,WA,2026-07-01,247.33333
3411,Electricians,WA,2026-07-01,804.66667
3421,Airconditioning and Refrigeration Mechanics,WA,2026-07-01,75.66667
3422,Electrical Distribution Trades Workers,WA,2026-07-01,28.33333
3423,Electronics Trades Workers,WA,2026-07-01,26.33333
3424,Telecommunications Trades Workers,WA,2026-07-01,18.66667
3511,Bakers and Pastrycooks,WA,2026-07-01,49.33333
3512,Butchers and Smallgoods Makers,WA,2026-07-01,13.33333
3513,Chefs,WA,2026-07-01,322
3514,Cooks,WA,2026-07-01,121.66667
3611,Animal Attendants and Trainers,WA,2026-07-01,8.66667
3612,Shearers,WA,2026-07-01,0
3613,Veterinary Nurses,WA,2026-07-01,22
3621,Florists,WA,2026-07-01,0
3622,Gardeners,WA,2026-07-01,137.33333
3623,Greenkeepers,WA,2026-07-01,26
3624,Nurserypersons,WA,2026-07-01,9.33333
3911,Hairdressers,WA,2026-07-01,58.66667
3921,"Binders, Finishers and Screen Printers",WA,2026-07-01,2
3922,Graphic Pre-press Trades Workers,WA,2026-07-01,2.66667
3923,Printers,WA,2026-07-01,0
3931,Canvas and Leather Goods Makers,WA,2026-07-01,0
3932,Clothing Trades Workers,WA,2026-07-01,1
3933,Upholsterers,WA,2026-07-01,1
3941,Cabinetmakers,WA,2026-07-01,46.33333
3942,Wood Machinists and Other Wood Trades Workers,WA,2026-07-01,11.33333
3991,Boat Builders and Shipwrights,WA,2026-07-01,1.66667
3992,"Chemical, Gas, Petroleum and Power Generation Plant Operators",WA,2026-07-01,19.33333
3993,"Gallery, Library and Museum Technicians",WA,2026-07-01,7
3994,Jewellers,WA,2026-07-01,4.33333
3995,Performing Arts Technicians,WA,2026-07-01,12.66667
3996,Signwriters,WA,2026-07-01,4.33333
3999,Other Miscellaneous Technicians and Trades Workers,WA,2026-07-01,177.33333
4111,Ambulance Officers and Paramedics,WA,2026-07-01,10.33333
4112,"Dental Hygienists, Technicians and Therapists",WA,2026-07-01,26.33333
4113,Diversional Therapists,WA,2026-07-01,4.33333
4114,Enrolled and Mothercraft Nurses,WA,2026-07-01,57.33333
4115,Indigenous Health Workers,WA,2026-07-01,5.66667
4116,Massage Therapists,WA,2026-07-01,17.66667
4117,Welfare Support Workers,WA,2026-07-01,162.33333
4211,Child Carers,WA,2026-07-01,198
4221,Education Aides,WA,2026-07-01,126.33333
4231,Aged and Disabled Carers,WA,2026-07-01,211
4232,Dental Assistants,WA,2026-07-01,95.33333
4233,Nursing Support and Personal Care Workers,WA,2026-07-01,107
4234,Special Care Workers,WA,2026-07-01,5
4311,Bar Attendants and Baristas,WA,2026-07-01,113.33333
4312,Cafe Workers,WA,2026-07-01,37.66667
4313,Gaming Workers,WA,2026-07-01,0.33333
4314,Hotel Service Managers,WA,2026-07-01,16.66667
4315,Waiters,WA,2026-07-01,148.66667
4412,Fire and Emergency Workers,WA,2026-07-01,32.33333
4413,Police,WA,2026-07-01,4
4421,Prison Officers,WA,2026-07-01,1.33333
4422,Security Officers and Guards,WA,2026-07-01,84
4511,Beauty Therapists,WA,2026-07-01,37
4512,Driving Instructors,WA,2026-07-01,5
4513,Funeral Workers,WA,2026-07-01,8.33333
4514,"Gallery, Museum and Tour Guides",WA,2026-07-01,8
4515,Personal Care Consultants,WA,2026-07-01,0
4516,Tourism and Travel Advisers,WA,2026-07-01,32.33333
4517,Travel Attendants,WA,2026-07-01,7.66667
4521,Fitness Instructors,WA,2026-07-01,31.33333
4522,Outdoor Adventure Guides,WA,2026-07-01,0
4523,"Sports Coaches, Instructors and Officials",WA,2026-07-01,107.66667
4524,Sportspersons,WA,2026-07-01,7.33333
5111,"Contract, Program and Project Administrators",WA,2026-07-01,354.33333
5121,Office Managers,WA,2026-07-01,122
5122,Practice Managers,WA,2026-07-01,35.33333
5211,Personal Assistants,WA,2026-07-01,25
5212,Secretaries,WA,2026-07-01,87.33333
5311,General Clerks,WA,2026-07-01,1296.33333
5321,Keyboard Operators,WA,2026-07-01,17.66667
5411,Call or Contact Centre Workers,WA,2026-07-01,139.33333
5412,Information Officers,WA,2026-07-01,46
5421,Receptionists,WA,2026-07-01,304
5511,Accounting Clerks,WA,2026-07-01,221
5512,Bookkeepers,WA,2026-07-01,63
5513,Payroll Clerks,WA,2026-07-01,127
5521,Bank Workers,WA,2026-07-01,68
5522,Credit and Loans Officers,WA,2026-07-01,128.66667
5523,"Insurance, Money Market and Statistical Clerks",WA,2026-07-01,5.33333
5611,Betting Clerks,WA,2026-07-01,0
5612,Couriers and Postal Deliverers,WA,2026-07-01,51.33333
5613,Filing and Registry Clerks,WA,2026-07-01,39.66667
5614,Mail Sorters,WA,2026-07-01,3.33333
5615,Survey Interviewers,WA,2026-07-01,36.66667
5616,Switchboard Operators,WA,2026-07-01,0
5619,Other Clerical and Office Support Workers,WA,2026-07-01,6.33333
5911,Purchasing and Supply Logistics Clerks,WA,2026-07-01,320.33333
5912,Transport and Despatch Clerks,WA,2026-07-01,130.33333
5991,Conveyancers and Legal Executives,WA,2026-07-01,22.66667
5992,Court and Legal Clerks,WA,2026-07-01,23
5993,Debt Collectors,WA,2026-07-01,17
5994,Human Resource Clerks,WA,2026-07-01,6
5995,Inspectors and Regulatory Officers,WA,2026-07-01,130
5996,"Insurance Investigators, Loss Adjusters and Risk Surveyors",WA,2026-07-01,35.33333
5997,Library Assistants,WA,2026-07-01,1.66667
5999,Other Miscellaneous Clerical and Administrative Workers,WA,2026-07-01,25.33333
6111,"Auctioneers, and Stock and Station Agents",WA,2026-07-01,0.33333
6112,Insurance Agents,WA,2026-07-01,43.66667
6113,Sales Representatives,WA,2026-07-01,261.66667
6121,Real Estate Sales Agents,WA,2026-07-01,221.66667
6211,Sales Assistants (General),WA,2026-07-01,999.33333
6212,ICT Sales Assistants,WA,2026-07-01,0.33333
6213,Motor Vehicle and Vehicle Parts Salespersons,WA,2026-07-01,126
6214,Pharmacy Sales Assistants,WA,2026-07-01,19.66667
6215,Retail Supervisors,WA,2026-07-01,41.66667
6216,Service Station Attendants,WA,2026-07-01,3.66667
6217,Street Vendors and Related Salespersons,WA,2026-07-01,0.66667
6219,Other Sales Assistants and Salespersons,WA,2026-07-01,4
6311,Checkout Operators and Office Cashiers,WA,2026-07-01,8.33333
6391,Models and Sales Demonstrators,WA,2026-07-01,57.66667
6392,Retail and Wool Buyers,WA,2026-07-01,4
6393,Telemarketers,WA,2026-07-01,7
6394,Ticket Salespersons,WA,2026-07-01,4.33333
6395,Visual Merchandisers,WA,2026-07-01,7.33333
6399,Other Sales Support Workers,WA,2026-07-01,31.66667
7111,"Clay, Concrete, Glass and Stone Processing Machine Operators",WA,2026-07-01,0
7112,Industrial Spraypainters,WA,2026-07-01,33.33333
7113,Paper and Wood Processing Machine Operators,WA,2026-07-01,3.33333
7114,Photographic Developers and Printers,WA,2026-07-01,0
7115,Plastics and Rubber Production Machine Operators,WA,2026-07-01,19.33333
7116,Sewing Machinists,WA,2026-07-01,7.33333
7117,Textile and Footwear Production Machine Operators,WA,2026-07-01,1
7119,Other Machine Operators,WA,2026-07-01,77.66667
7121,"Crane, Hoist and Lift Operators",WA,2026-07-01,116
7122,"Drillers, Miners and Shot Firers",WA,2026-07-01,486.66667
7123,Engineering Production Workers,WA,2026-07-01,23.33333
7129,Other Stationary Plant Operators,WA,2026-07-01,102
7211,"Agricultural, Forestry and Horticultural Plant Operators",WA,2026-07-01,24.33333
7212,Earthmoving Plant Operators,WA,2026-07-01,335
7213,Forklift Drivers,WA,2026-07-01,195.33333
7219,Other Mobile Plant Operators,WA,2026-07-01,102.33333
7311,Automobile Drivers,WA,2026-07-01,4
7312,Bus and Coach Drivers,WA,2026-07-01,57.33333
7313,Train and Tram Drivers,WA,2026-07-01,13
7321,Delivery Drivers,WA,2026-07-01,111
7331,Truck Drivers,WA,2026-07-01,525.33333
7411,Storepersons,WA,2026-07-01,368.33333
8111,Car Detailers,WA,2026-07-01,12.66667
8112,Commercial Cleaners,WA,2026-07-01,213.33333
8113,Domestic Cleaners,WA,2026-07-01,3
8114,Housekeepers,WA,2026-07-01,64
8115,Laundry Workers,WA,2026-07-01,9
8116,Other Cleaners,WA,2026-07-01,10.33333
8211,Building and Plumbing Labourers,WA,2026-07-01,178.66667
8212,Concreters,WA,2026-07-01,37.66667
8213,Fencers,WA,2026-07-01,9.33333
8214,Insulation and Home Improvement Installers,WA,2026-07-01,19.66667
8215,Paving and Surfacing Labourers,WA,2026-07-01,1.66667
8216,Railway Track Workers,WA,2026-07-01,12.33333
8217,Structural Steel Construction Workers,WA,2026-07-01,155
8219,Other Construction and Mining Labourers,WA,2026-07-01,62.33333
8311,Food and Drink Factory Workers,WA,2026-07-01,10.33333
8312,"Meat Boners and Slicers, and Slaughterers",WA,2026-07-01,5.66667
8313,"Meat, Poultry and Seafood Process Workers",WA,2026-07-01,6
8321,Packers,WA,2026-07-01,41.66667
8322,Product Assemblers,WA,2026-07-01,18
8391,Metal Engineering Process Workers,WA,2026-07-01,2.33333
8392,Plastics and Rubber Factory Workers,WA,2026-07-01,0
8393,Product Quality Controllers,WA,2026-07-01,54.66667
8394,Timber and Wood Process Workers,WA,2026-07-01,2
8399,Other Factory Process Workers,WA,2026-07-01,28.66667
8411,Aquaculture Workers,WA,2026-07-01,0
8412,Crop Farm Workers,WA,2026-07-01,12.33333
8413,Forestry and Logging Workers,WA,2026-07-01,8
8414,Garden and Nursery Labourers,WA,2026-07-01,42.66667
8415,Livestock Farm Workers,WA,2026-07-01,11
8416,Mixed Crop and Livestock Farm Workers,WA,2026-07-01,20.66667
8419,"Other Farm, Forestry and Garden Workers",WA,2026-07-01,11.66667
8511,Fast Food Cooks,WA,2026-07-01,3
8512,Food Trades Assistants,WA,2026-07-01,2.66667
8513,Kitchenhands,WA,2026-07-01,73
8911,Freight and Furniture Handlers,WA,2026-07-01,29.66667
8912,Shelf Fillers,WA,2026-07-01,14.33333
8991,Caretakers,WA,2026-07-01,13.66667
8992,Deck and Fishing Hands,WA,2026-07-01,6.66667
8993,Handypersons,WA,2026-07-01,99
8994,Motor Vehicle Parts and Accessories Fitters,WA,2026-07-01,47.33333
8995,Printing Assistants and Table Workers,WA,2026-07-01,9.33333
8996,Recycling and Rubbish Collectors,WA,2026-07-01,3.66667
8997,Vending Machine Attendants,WA,2026-07-01,1
8999,Other Miscellaneous Labourers,WA,2026-07-01,503.66667
0,Tasmania Total,TAS,2026-07-01,3292.33333
1111,Chief Executives and Managing Directors,TAS,2026-07-01,8.33333
1112,General Managers,TAS,2026-07-01,12.66667
1211,Aquaculture Farmers,TAS,2026-07-01,0.33333
1212,Crop Farmers,TAS,2026-07-01,1.66667
1213,Livestock Farmers,TAS,2026-07-01,1.66667
1214,Mixed Crop and Livestock Farmers,TAS,2026-07-01,4.66667
1311,Advertising and Sales Managers,TAS,2026-07-01,39.66667
1321,Corporate Services Managers,TAS,2026-07-01,9.33333
1322,Finance Managers,TAS,2026-07-01,10.33333
1323,Human Resource Managers,TAS,2026-07-01,8.66667
1324,Policy and Planning Managers,TAS,2026-07-01,26
1325,Research and Development Managers,TAS,2026-07-01,0
1331,Construction Managers,TAS,2026-07-01,37
1332,Engineering Managers,TAS,2026-07-01,3
1333,"Importers, Exporters and Wholesalers",TAS,2026-07-01,0
1334,Manufacturers,TAS,2026-07-01,0.33333
1335,Production Managers,TAS,2026-07-01,23.66667
1336,"Supply, Distribution and Procurement Managers",TAS,2026-07-01,6.33333
1341,Child Care Centre Managers,TAS,2026-07-01,4.33333
1342,Health and Welfare Services Managers,TAS,2026-07-01,10.33333
1343,School Principals,TAS,2026-07-01,4
1344,Other Education Managers,TAS,2026-07-01,2
1351,ICT Managers,TAS,2026-07-01,8
1399,Other Specialist Managers,TAS,2026-07-01,4.33333
1411,Cafe and Restaurant Managers,TAS,2026-07-01,7.66667
1412,Caravan Park and Camping Ground Managers,TAS,2026-07-01,0.33333
1413,Hotel and Motel Managers,TAS,2026-07-01,10.66667
1414,Licensed Club Managers,TAS,2026-07-01,2.33333
1419,Other Accommodation and Hospitality Managers,TAS,2026-07-01,0.33333
1421,Retail Managers,TAS,2026-07-01,49.33333
1491,"Amusement, Fitness and Sports Centre Managers",TAS,2026-07-01,6.33333
1492,Call or Contact Centre and Customer Service Managers,TAS,2026-07-01,4
1493,Conference and Event Organisers,TAS,2026-07-01,4.66667
1494,Transport Services Managers,TAS,2026-07-01,3
1499,"Other Hospitality, Retail and Service Managers",TAS,2026-07-01,8.66667
2111,"Actors, Dancers and Other Entertainers",TAS,2026-07-01,4.66667
2112,Music Professionals,TAS,2026-07-01,0.33333
2113,Photographers,TAS,2026-07-01,0.33333
2114,Visual Arts and Crafts Professionals,TAS,2026-07-01,0
2121,"Artistic Directors, and Media Producers and Presenters",TAS,2026-07-01,0.33333
2122,"Authors, and Book and Script Editors",TAS,2026-07-01,1.33333
2123,"Film, Television, Radio and Stage Directors",TAS,2026-07-01,0.66667
2124,Journalists and Other Writers,TAS,2026-07-01,13
2211,Accountants,TAS,2026-07-01,33.66667
2212,"Auditors, Company Secretaries and Corporate Treasurers",TAS,2026-07-01,6.66667
2221,Financial Brokers,TAS,2026-07-01,1
2222,Financial Dealers,TAS,2026-07-01,0.33333
2223,Financial Investment Advisers and Managers,TAS,2026-07-01,5.33333
2231,Human Resource Professionals,TAS,2026-07-01,28
2232,ICT Trainers,TAS,2026-07-01,0
2233,Training and Development Professionals,TAS,2026-07-01,17.33333
2241,"Actuaries, Mathematicians and Statisticians",TAS,2026-07-01,0.66667
2242,"Archivists, Curators and Records Managers",TAS,2026-07-01,1.66667
2243,Economists,TAS,2026-07-01,0
2244,Intelligence and Policy Analysts,TAS,2026-07-01,13
2245,Land Economists and Valuers,TAS,2026-07-01,2
2246,Librarians,TAS,2026-07-01,0.66667
2247,Management and Organisation Analysts,TAS,2026-07-01,5
2249,Other Information and Organisation Professionals,TAS,2026-07-01,4.66667
2251,Advertising and Marketing Professionals,TAS,2026-07-01,9.66667
2252,ICT Sales Professionals,TAS,2026-07-01,0
2253,Public Relations Professionals,TAS,2026-07-01,9
2254,Technical Sales Representatives,TAS,2026-07-01,1.33333
2311,Air Transport Professionals,TAS,2026-07-01,1.66667
2312,Marine Transport Professionals,TAS,2026-07-01,0.66667
2321,Architects and Landscape Architects,TAS,2026-07-01,1.33333
2322,Surveyors and Spatial Scientists,TAS,2026-07-01,5
2323,"Fashion, Industrial and Jewellery Designers",TAS,2026-07-01,0
2324,"Graphic and Web Designers, and Illustrators",TAS,2026-07-01,2
2325,Interior Designers,TAS,2026-07-01,0
2326,Urban and Regional Planners,TAS,2026-07-01,4.66667
2331,Chemical and Materials Engineers,TAS,2026-07-01,0
2332,Civil Engineering Professionals,TAS,2026-07-01,16
2333,Electrical Engineers,TAS,2026-07-01,10
2334,Electronics Engineers,TAS,2026-07-01,0.33333
2335,"Industrial, Mechanical and Production Engineers",TAS,2026-07-01,4.66667
2336,Mining Engineers,TAS,2026-07-01,5
2339,Other Engineering Professionals,TAS,2026-07-01,1
2341,Agricultural and Forestry Scientists,TAS,2026-07-01,1.66667
2342,"Chemists, and Food and Wine Scientists",TAS,2026-07-01,3
2343,Environmental Scientists,TAS,2026-07-01,10.66667
2344,Geologists and Geophysicists,TAS,2026-07-01,1.33333
2345,Life Scientists,TAS,2026-07-01,2
2346,Medical Laboratory Scientists,TAS,2026-07-01,3.33333
2347,Veterinarians,TAS,2026-07-01,3.66667
2349,Other Natural and Physical Science Professionals,TAS,2026-07-01,0.33333
2411,Early Childhood (Pre-primary School) Teachers,TAS,2026-07-01,15
2412,Primary School Teachers,TAS,2026-07-01,7
2413,Middle School Teachers (Aus) / Intermediate School Teachers (NZ),TAS,2026-07-01,0
2414,Secondary School Teachers,TAS,2026-07-01,5
2415,Special Education Teachers,TAS,2026-07-01,0.33333
2421,University Lecturers and Tutors,TAS,2026-07-01,5.66667
2422,Vocational Education Teachers (Aus) / Polytechnic Teachers (NZ),TAS,2026-07-01,2.66667
2491,Education Advisers and Reviewers,TAS,2026-07-01,0.33333
2492,Private Tutors and Teachers,TAS,2026-07-01,0.66667
2493,Teachers of English to Speakers of Other Languages,TAS,2026-07-01,0
2511,Nutrition Professionals,TAS,2026-07-01,0.33333
2512,Medical Imaging Professionals,TAS,2026-07-01,31
2513,Occupational and Environmental Health Professionals,TAS,2026-07-01,12.66667
2514,Optometrists and Orthoptists,TAS,2026-07-01,3.33333
2515,Pharmacists,TAS,2026-07-01,8.66667
2519,Other Health Diagnostic and Promotion Professionals,TAS,2026-07-01,0.66667
2521,Chiropractors and Osteopaths,TAS,2026-07-01,0
2522,Complementary Health Therapists,TAS,2026-07-01,5
2523,Dental Practitioners,TAS,2026-07-01,13.33333
2524,Occupational Therapists,TAS,2026-07-01,37.33333
2525,Physiotherapists,TAS,2026-07-01,26.66667
2526,Podiatrists,TAS,2026-07-01,7.33333
2527,Audiologists and Speech Pathologists/Therapists,TAS,2026-07-01,29.66667
2531,General Practitioners and Resident Medical Officers,TAS,2026-07-01,155
2532,Anaesthetists,TAS,2026-07-01,1.33333
2533,Specialist Physicians,TAS,2026-07-01,26
2534,Psychiatrists,TAS,2026-07-01,17
2535,Surgeons,TAS,2026-07-01,4
2539,Other Medical Practitioners,TAS,2026-07-01,9.66667
2541,Midwives,TAS,2026-07-01,7
2542,Nurse Educators and Researchers,TAS,2026-07-01,5.33333
2543,Nurse Managers,TAS,2026-07-01,8.33333
2544,Registered Nurses,TAS,2026-07-01,152.33333
2611,ICT Business and Systems Analysts,TAS,2026-07-01,15
2612,Multimedia Specialists and Web Developers,TAS,2026-07-01,0
2613,Software and Applications Programmers,TAS,2026-07-01,25
2621,"Database and Systems Administrators, and ICT Security Specialists",TAS,2026-07-01,7.33333
2631,Computer Network Professionals,TAS,2026-07-01,3.33333
2632,ICT Support and Test Engineers,TAS,2026-07-01,3.33333
2633,Telecommunications Engineering Professionals,TAS,2026-07-01,1
2711,Barristers,TAS,2026-07-01,0.33333
2713,Solicitors,TAS,2026-07-01,13.33333
2721,Counsellors,TAS,2026-07-01,8.66667
2722,Ministers of Religion,TAS,2026-07-01,1.33333
2723,Psychologists,TAS,2026-07-01,11.66667
2724,Social Professionals,TAS,2026-07-01,8.33333
2725,Social Workers,TAS,2026-07-01,42.66667
2726,"Welfare, Recreation and Community Arts Workers",TAS,2026-07-01,37
3111,Agricultural Technicians,TAS,2026-07-01,19
3112,Medical Technicians,TAS,2026-07-01,5
3113,Primary Products Inspectors,TAS,2026-07-01,0
3114,Science Technicians,TAS,2026-07-01,2.33333
3121,"Architectural, Building and Surveying Technicians",TAS,2026-07-01,22.33333
3122,Civil Engineering Draftspersons and Technicians,TAS,2026-07-01,1.33333
3123,Electrical Engineering Draftspersons and Technicians,TAS,2026-07-01,4
3124,Electronic Engineering Draftspersons and Technicians,TAS,2026-07-01,0.66667
3125,Mechanical Engineering Draftspersons and Technicians,TAS,2026-07-01,2.33333
3126,Safety Inspectors,TAS,2026-07-01,1.33333
3129,Other Building and Engineering Technicians,TAS,2026-07-01,7
3131,ICT Support Technicians,TAS,2026-07-01,14.66667
3132,Telecommunications Technical Specialists,TAS,2026-07-01,1.66667
3211,Automotive Electricians,TAS,2026-07-01,8.33333
3212,Motor Mechanics,TAS,2026-07-01,49
3221,"Metal Casting, Forging and Finishing Trades Workers",TAS,2026-07-01,0
3222,Sheetmetal Trades Workers,TAS,2026-07-01,2.33333
3223,Structural Steel and Welding Trades Workers,TAS,2026-07-01,17
3231,Aircraft Maintenance Engineers,TAS,2026-07-01,0
3232,Metal Fitters and Machinists,TAS,2026-07-01,39.33333
3233,Precision Metal Trades Workers,TAS,2026-07-01,1
3234,Toolmakers and Engineering Patternmakers,TAS,2026-07-01,0
3241,Panelbeaters,TAS,2026-07-01,2.66667
3242,Vehicle Body Builders and Trimmers,TAS,2026-07-01,0
3243,Vehicle Painters,TAS,2026-07-01,1
3311,Bricklayers and Stonemasons,TAS,2026-07-01,1
3312,Carpenters and Joiners,TAS,2026-07-01,19
3321,Floor Finishers,TAS,2026-07-01,0.66667
3322,Painting Trades Workers,TAS,2026-07-01,6.66667
3331,Glaziers,TAS,2026-07-01,2.33333
3332,Plasterers,TAS,2026-07-01,1.66667
3333,Roof Tilers,TAS,2026-07-01,0.33333
3334,Wall and Floor Tilers,TAS,2026-07-01,1.66667
3341,Plumbers,TAS,2026-07-01,12.66667
3411,Electricians,TAS,2026-07-01,37.66667
3421,Airconditioning and Refrigeration Mechanics,TAS,2026-07-01,3.33333
3422,Electrical Distribution Trades Workers,TAS,2026-07-01,6.33333
3423,Electronics Trades Workers,TAS,2026-07-01,0.33333
3424,Telecommunications Trades Workers,TAS,2026-07-01,0.66667
3511,Bakers and Pastrycooks,TAS,2026-07-01,9.33333
3512,Butchers and Smallgoods Makers,TAS,2026-07-01,2.66667
3513,Chefs,TAS,2026-07-01,44.33333
3514,Cooks,TAS,2026-07-01,11
3611,Animal Attendants and Trainers,TAS,2026-07-01,2.33333
3612,Shearers,TAS,2026-07-01,0
3613,Veterinary Nurses,TAS,2026-07-01,2.66667
3621,Florists,TAS,2026-07-01,0.33333
3622,Gardeners,TAS,2026-07-01,5.33333
3623,Greenkeepers,TAS,2026-07-01,4
3624,Nurserypersons,TAS,2026-07-01,1.66667
3911,Hairdressers,TAS,2026-07-01,5
3921,"Binders, Finishers and Screen Printers",TAS,2026-07-01,0
3922,Graphic Pre-press Trades Workers,TAS,2026-07-01,0.66667
3923,Printers,TAS,2026-07-01,0
3931,Canvas and Leather Goods Makers,TAS,2026-07-01,0
3932,Clothing Trades Workers,TAS,2026-07-01,0
3933,Upholsterers,TAS,2026-07-01,0
3941,Cabinetmakers,TAS,2026-07-01,2.66667
3942,Wood Machinists and Other Wood Trades Workers,TAS,2026-07-01,1.33333
3991,Boat Builders and Shipwrights,TAS,2026-07-01,0
3992,"Chemical, Gas, Petroleum and Power Generation Plant Operators",TAS,2026-07-01,2.33333
3993,"Gallery, Library and Museum Technicians",TAS,2026-07-01,1
3994,Jewellers,TAS,2026-07-01,0.66667
3995,Performing Arts Technicians,TAS,2026-07-01,2
3996,Signwriters,TAS,2026-07-01,0.33333
3999,Other Miscellaneous Technicians and Trades Workers,TAS,2026-07-01,18.66667
4111,Ambulance Officers and Paramedics,TAS,2026-07-01,1.66667
4112,"Dental Hygienists, Technicians and Therapists",TAS,2026-07-01,4
4113,Diversional Therapists,TAS,2026-07-01,2
4114,Enrolled and Mothercraft Nurses,TAS,2026-07-01,8.33333
4115,Indigenous Health Workers,TAS,2026-07-01,2.66667
4116,Massage Therapists,TAS,2026-07-01,2.66667
4117,Welfare Support Workers,TAS,2026-07-01,29.33333
4211,Child Carers,TAS,2026-07-01,26.66667
4221,Education Aides,TAS,2026-07-01,44.33333
4231,Aged and Disabled Carers,TAS,2026-07-01,65
4232,Dental Assistants,TAS,2026-07-01,14
4233,Nursing Support and Personal Care Workers,TAS,2026-07-01,44.66667
4234,Special Care Workers,TAS,2026-07-01,0
4311,Bar Attendants and Baristas,TAS,2026-07-01,45.33333
4312,Cafe Workers,TAS,2026-07-01,5.33333
4313,Gaming Workers,TAS,2026-07-01,1.33333
4314,Hotel Service Managers,TAS,2026-07-01,3
4315,Waiters,TAS,2026-07-01,27
4412,Fire and Emergency Workers,TAS,2026-07-01,0.33333
4413,Police,TAS,2026-07-01,0.33333
4421,Prison Officers,TAS,2026-07-01,0.66667
4422,Security Officers and Guards,TAS,2026-07-01,17.66667
4511,Beauty Therapists,TAS,2026-07-01,1.33333
4512,Driving Instructors,TAS,2026-07-01,0
4513,Funeral Workers,TAS,2026-07-01,1
4514,"Gallery, Museum and Tour Guides",TAS,2026-07-01,2
4515,Personal Care Consultants,TAS,2026-07-01,0
4516,Tourism and Travel Advisers,TAS,2026-07-01,0.66667
4517,Travel Attendants,TAS,2026-07-01,0
4521,Fitness Instructors,TAS,2026-07-01,2.33333
4522,Outdoor Adventure Guides,TAS,2026-07-01,0.66667
4523,"Sports Coaches, Instructors and Officials",TAS,2026-07-01,14.33333
4524,Sportspersons,TAS,2026-07-01,0.66667
5111,"Contract, Program and Project Administrators",TAS,2026-07-01,19.33333
5121,Office Managers,TAS,2026-07-01,18.33333
5122,Practice Managers,TAS,2026-07-01,3.66667
5211,Personal Assistants,TAS,2026-07-01,4.66667
5212,Secretaries,TAS,2026-07-01,14.66667
5311,General Clerks,TAS,2026-07-01,152
5321,Keyboard Operators,TAS,2026-07-01,3
5411,Call or Contact Centre Workers,TAS,2026-07-01,13.66667
5412,Information Officers,TAS,2026-07-01,13
5421,Receptionists,TAS,2026-07-01,41.33333
5511,Accounting Clerks,TAS,2026-07-01,17
5512,Bookkeepers,TAS,2026-07-01,2.66667
5513,Payroll Clerks,TAS,2026-07-01,13.66667
5521,Bank Workers,TAS,2026-07-01,9.33333
5522,Credit and Loans Officers,TAS,2026-07-01,17.66667
5523,"Insurance, Money Market and Statistical Clerks",TAS,2026-07-01,1
5611,Betting Clerks,TAS,2026-07-01,0
5612,Couriers and Postal Deliverers,TAS,2026-07-01,7
5613,Filing and Registry Clerks,TAS,2026-07-01,0.66667
5614,Mail Sorters,TAS,2026-07-01,2
5615,Survey Interviewers,TAS,2026-07-01,1
5616,Switchboard Operators,TAS,2026-07-01,0.33333
5619,Other Clerical and Office Support Workers,TAS,2026-07-01,1.33333
5911,Purchasing and Supply Logistics Clerks,TAS,2026-07-01,25.33333
5912,Transport and Despatch Clerks,TAS,2026-07-01,7.66667
5991,Conveyancers and Legal Executives,TAS,2026-07-01,2.33333
